augustus-Nitab20-processed-gene-16.2	maker-Nitab13-augustus-gene-241.15
maker-Nitab10-augustus-gene-1125.9	maker-Nitab02-pred_gff_Mikado_loci-gene-1010.0
maker-Nitab07-augustus-gene-31.12	maker-Nitab19-pred_gff_Mikado_loci-gene-786.32
maker-Nitab08-augustus-gene-204.8	maker-Nitab22-augustus-gene-47.5
maker-Nitab10-pred_gff_Mikado_loci-gene-1183.1	maker-Nitab02-pred_gff_Mikado_loci-gene-1037.26
maker-Nitab06-pred_gff_Mikado_loci-gene-1781.1	maker-Nitab22-augustus-gene-142.5
maker-Nitab05-augustus-gene-327.3	maker-Nitab02-pred_gff_Mikado_loci-gene-212.1
maker-Nitab07-pred_gff_Mikado_loci-gene-843.0	maker-Nitab14-pred_gff_Mikado_loci-gene-490.0
augustus-Nitab09-processed-gene-52.7	augustus-Nitab18-processed-gene-1455.5
maker-Nitab06-pred_gff_Mikado_loci-gene-93.6	maker-Nitab13-augustus-gene-1083.5
maker-Nitab10-augustus-gene-590.11	maker-Nitab02-pred_gff_Mikado_loci-gene-569.30
augustus-Nitab04-processed-gene-1117.4	maker-Nitab21-pred_gff_Mikado_loci-gene-898.2
maker-Nitab07-augustus-gene-752.9	maker-Nitab19-pred_gff_Mikado_loci-gene-1472.13
maker-Nitab03-pred_gff_Mikado_loci-gene-61.0	maker-Nitab17-pred_gff_Mikado_loci-gene-338.4
maker-Nitab08-pred_gff_Mikado_loci-gene-446.6	maker-Nitab22-augustus-gene-415.2
maker-Nitab10-augustus-gene-768.0	maker-Nitab02-pred_gff_Mikado_loci-gene-696.30
augustus-Nitab20-processed-gene-117.3	maker-Nitab24-augustus-gene-963.2
maker-Nitab03-augustus-gene-565.1	maker-Nitab17-pred_gff_Mikado_loci-gene-861.7
augustus-Nitab07-processed-gene-1160.5	augustus-Nitab14-processed-gene-357.2
maker-Nitab07-augustus-gene-986.0	maker-Nitab14-augustus-gene-541.1
maker-Nitab07-augustus-gene-1204.13	maker-Nitab14-augustus-gene-333.4
maker-Nitab03-augustus-gene-1620.32	maker-Nitab03-pred_gff_Mikado_loci-gene-1689.0
maker-Nitab05-augustus-gene-953.8	maker-Nitab24-augustus-gene-110.6
maker-Nitab20-pred_gff_Mikado_loci-gene-1148.0	augustus-Nitab15-processed-gene-224.4
maker-Nitab17-pred_gff_Mikado_loci-gene-69.7	maker-Nitab17-pred_gff_Mikado_loci-gene-162.1
maker-Nitab03-pred_gff_Mikado_loci-gene-775.25	maker-Nitab17-pred_gff_Mikado_loci-gene-520.2
augustus-Nitab03-processed-gene-1384.11	maker-Nitab17-augustus-gene-1463.1
maker-Nitab18-augustus-gene-194.26	maker-Nitab18-augustus-gene-104.4
maker-Nitab01-pred_gff_Mikado_loci-gene-1740.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1418.26
maker-Nitab01-augustus-gene-534.2	maker-Nitab23-augustus-gene-597.3
maker-Nitab17-augustus-gene-406.0	maker-Nitab17-pred_gff_Mikado_loci-gene-297.2
maker-Nitab10-pred_gff_Mikado_loci-gene-47.0	maker-Nitab02-augustus-gene-41.3
maker-Nitab06-augustus-gene-176.12	maker-Nitab04-pred_gff_Mikado_loci-gene-1212.2
maker-Nitab08-pred_gff_Mikado_loci-gene-1352.3	augustus-Nitab21-processed-gene-573.4
maker-Nitab01-pred_gff_Mikado_loci-gene-581.20	maker-Nitab23-pred_gff_Mikado_loci-gene-633.12
maker-Nitab16-augustus-gene-266.4	maker-Nitab12-pred_gff_Mikado_loci-gene-123.1
maker-Nitab10-augustus-gene-1403.0	augustus-Nitab02-processed-gene-1205.29
maker-Nitab22-augustus-gene-1624.4	maker-Nitab19-augustus-gene-427.5
augustus-Nitab21-processed-gene-676.1	maker-Nitab21-augustus-gene-673.6
maker-Nitab20-pred_gff_Mikado_loci-gene-851.4	augustus-Nitab16-processed-gene-1440.28
maker-Nitab18-augustus-gene-175.3	maker-Nitab09-pred_gff_Mikado_loci-gene-1083.0
maker-Nitab10-pred_gff_Mikado_loci-gene-1257.0	maker-Nitab13-pred_gff_Mikado_loci-gene-326.0
maker-Nitab08-augustus-gene-74.14	maker-Nitab22-augustus-gene-158.1
maker-Nitab17-augustus-gene-848.3	maker-Nitab17-augustus-gene-701.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1458.6	maker-Nitab04-augustus-gene-368.17
maker-Nitab11-augustus-gene-1392.21	maker-Nitab04-pred_gff_Mikado_loci-gene-811.6
maker-Nitab06-augustus-gene-1750.17	maker-Nitab04-augustus-gene-118.3
maker-Nitab18-pred_gff_Mikado_loci-gene-623.1	maker-Nitab18-augustus-gene-678.16
maker-Nitab01-augustus-gene-43.6	maker-Nitab23-augustus-gene-106.8
maker-Nitab05-augustus-gene-206.0	maker-Nitab24-augustus-gene-296.4
maker-Nitab16-augustus-gene-824.6	maker-Nitab12-augustus-gene-729.5
augustus-Nitab01-processed-gene-17.19	maker-Nitab23-pred_gff_Mikado_loci-gene-67.4
maker-Nitab05-augustus-gene-1283.17	maker-Nitab15-augustus-gene-969.9
maker-Nitab16-augustus-gene-1347.3	maker-Nitab12-pred_gff_Mikado_loci-gene-1045.6
maker-Nitab06-augustus-gene-77.8	maker-Nitab13-pred_gff_Mikado_loci-gene-1338.10
maker-Nitab20-pred_gff_Mikado_loci-gene-1131.0	maker-Nitab23-augustus-gene-207.10
maker-Nitab03-pred_gff_Mikado_loci-gene-705.5	maker-Nitab17-pred_gff_Mikado_loci-gene-1127.6
maker-Nitab14-augustus-gene-51.6	maker-Nitab14-augustus-gene-237.3
maker-Nitab07-augustus-gene-1208.5	maker-Nitab15-augustus-gene-8.29
maker-Nitab06-augustus-gene-1654.9	maker-Nitab04-augustus-gene-60.20
maker-Nitab03-augustus-gene-1528.10	maker-Nitab17-augustus-gene-1315.10
maker-Nitab13-augustus-gene-1418.6	maker-Nitab11-augustus-gene-8.8
maker-Nitab06-pred_gff_Mikado_loci-gene-1438.21	maker-Nitab04-pred_gff_Mikado_loci-gene-391.6
maker-Nitab08-augustus-gene-1488.18	maker-Nitab21-augustus-gene-816.12
augustus-Nitab05-processed-gene-927.2	maker-Nitab18-pred_gff_Mikado_loci-gene-328.30
maker-Nitab01-pred_gff_Mikado_loci-gene-495.0	maker-Nitab23-augustus-gene-575.2
maker-Nitab05-pred_gff_Mikado_loci-gene-306.2	maker-Nitab24-pred_gff_Mikado_loci-gene-133.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1262.9	maker-Nitab17-pred_gff_Mikado_loci-gene-1505.0
maker-Nitab22-augustus-gene-1219.9	maker-Nitab19-augustus-gene-730.21
maker-Nitab05-pred_gff_Mikado_loci-gene-862.2	augustus-Nitab24-processed-gene-55.1
maker-Nitab10-augustus-gene-610.13	maker-Nitab02-pred_gff_Mikado_loci-gene-584.22
maker-Nitab05-augustus-gene-870.4	maker-Nitab19-pred_gff_Mikado_loci-gene-462.13
maker-Nitab01-pred_gff_Mikado_loci-gene-852.0	maker-Nitab23-pred_gff_Mikado_loci-gene-760.8
maker-Nitab18-augustus-gene-23.0	maker-Nitab09-augustus-gene-1137.28
maker-Nitab03-pred_gff_Mikado_loci-gene-1196.30	maker-Nitab17-pred_gff_Mikado_loci-gene-1542.23
maker-Nitab03-pred_gff_Mikado_loci-gene-1566.12	maker-Nitab17-augustus-gene-1285.13
maker-Nitab09-augustus-gene-47.4	maker-Nitab18-pred_gff_Mikado_loci-gene-1459.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1046.5	maker-Nitab04-pred_gff_Mikado_loci-gene-662.41
maker-Nitab20-augustus-gene-821.4	maker-Nitab23-augustus-gene-386.5
maker-Nitab01-augustus-gene-1921.22	maker-Nitab12-augustus-gene-4.5
augustus-Nitab07-processed-gene-930.1	maker-Nitab14-pred_gff_Mikado_loci-gene-515.10
maker-Nitab20-pred_gff_Mikado_loci-gene-1296.3	maker-Nitab15-pred_gff_Mikado_loci-gene-128.0
maker-Nitab20-pred_gff_Mikado_loci-gene-1456.11	augustus-Nitab15-processed-gene-8.6
maker-Nitab11-augustus-gene-1124.6	maker-Nitab13-augustus-gene-293.1
maker-Nitab06-pred_gff_Mikado_loci-gene-1865.0	maker-Nitab04-pred_gff_Mikado_loci-gene-223.15
maker-Nitab11-augustus-gene-1404.13	maker-Nitab15-augustus-gene-29.2
maker-Nitab06-pred_gff_Mikado_loci-gene-994.5	maker-Nitab19-augustus-gene-1519.10
maker-Nitab16-augustus-gene-62.9	maker-Nitab23-augustus-gene-1342.9
maker-Nitab16-pred_gff_Mikado_loci-gene-630.6	maker-Nitab12-augustus-gene-804.0
augustus-Nitab21-processed-gene-13.3	maker-Nitab14-pred_gff_Mikado_loci-gene-1148.4
maker-Nitab20-pred_gff_Mikado_loci-gene-1432.3	maker-Nitab15-augustus-gene-41.16
maker-Nitab06-pred_gff_Mikado_loci-gene-1387.20	maker-Nitab04-pred_gff_Mikado_loci-gene-429.17
maker-Nitab03-pred_gff_Mikado_loci-gene-213.0	maker-Nitab17-pred_gff_Mikado_loci-gene-715.32
maker-Nitab03-augustus-gene-898.6	augustus-Nitab17-processed-gene-1694.2
maker-Nitab11-pred_gff_Mikado_loci-gene-1066.5	augustus-Nitab13-processed-gene-318.3
maker-Nitab08-pred_gff_Mikado_loci-gene-965.10	maker-Nitab22-pred_gff_Mikado_loci-gene-609.16
maker-Nitab22-augustus-gene-1179.12	maker-Nitab19-pred_gff_Mikado_loci-gene-1529.9
maker-Nitab08-pred_gff_Mikado_loci-gene-107.27	maker-Nitab22-pred_gff_Mikado_loci-gene-131.0
maker-Nitab07-augustus-gene-73.9	maker-Nitab19-pred_gff_Mikado_loci-gene-814.4
maker-Nitab08-augustus-gene-854.0	maker-Nitab22-pred_gff_Mikado_loci-gene-643.8
maker-Nitab05-augustus-gene-142.21	maker-Nitab24-augustus-gene-333.4
maker-Nitab16-augustus-gene-616.5	augustus-Nitab13-processed-gene-89.4
maker-Nitab05-augustus-gene-117.8	maker-Nitab04-pred_gff_Mikado_loci-gene-1096.0
maker-Nitab16-pred_gff_Mikado_loci-gene-42.6	maker-Nitab23-augustus-gene-1359.11
maker-Nitab08-pred_gff_Mikado_loci-gene-1057.0	maker-Nitab22-pred_gff_Mikado_loci-gene-745.0
maker-Nitab05-augustus-gene-577.2	maker-Nitab17-augustus-gene-1214.6
augustus-Nitab16-processed-gene-13.36	maker-Nitab23-pred_gff_Mikado_loci-gene-1466.4
maker-Nitab03-augustus-gene-650.4	maker-Nitab17-pred_gff_Mikado_loci-gene-931.46
maker-Nitab11-pred_gff_Mikado_loci-gene-1364.0	maker-Nitab13-augustus-gene-1201.4
maker-Nitab03-augustus-gene-1736.8	maker-Nitab14-augustus-gene-1152.2
maker-Nitab07-pred_gff_Mikado_loci-gene-209.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1065.22
maker-Nitab11-augustus-gene-341.3	maker-Nitab13-pred_gff_Mikado_loci-gene-1111.1
maker-Nitab01-pred_gff_Mikado_loci-gene-396.4	maker-Nitab23-pred_gff_Mikado_loci-gene-494.11
augustus-Nitab10-processed-gene-1391.52	maker-Nitab02-pred_gff_Mikado_loci-gene-1179.2
maker-Nitab03-pred_gff_Mikado_loci-gene-1297.7	maker-Nitab17-pred_gff_Mikado_loci-gene-1479.12
maker-Nitab06-augustus-gene-1442.27	maker-Nitab04-augustus-gene-389.11
maker-Nitab11-augustus-gene-897.5	maker-Nitab13-pred_gff_Mikado_loci-gene-576.1
maker-Nitab18-pred_gff_Mikado_loci-gene-302.1	maker-Nitab22-pred_gff_Mikado_loci-gene-631.0
maker-Nitab03-augustus-gene-578.14	maker-Nitab03-pred_gff_Mikado_loci-gene-1666.2
maker-Nitab20-augustus-gene-693.12	augustus-Nitab24-processed-gene-642.9
maker-Nitab06-pred_gff_Mikado_loci-gene-69.0	maker-Nitab04-pred_gff_Mikado_loci-gene-1297.18
maker-Nitab05-augustus-gene-225.3	maker-Nitab24-augustus-gene-283.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1087.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1596.35
maker-Nitab03-augustus-gene-476.4	maker-Nitab17-pred_gff_Mikado_loci-gene-456.7
maker-Nitab18-augustus-gene-1027.1	maker-Nitab04-augustus-gene-137.12
maker-Nitab17-pred_gff_Mikado_loci-gene-10.11	maker-Nitab17-augustus-gene-205.1
maker-Nitab05-pred_gff_Mikado_loci-gene-1277.15	maker-Nitab15-pred_gff_Mikado_loci-gene-965.0
maker-Nitab10-augustus-gene-74.8	maker-Nitab02-pred_gff_Mikado_loci-gene-55.5
maker-Nitab16-augustus-gene-1204.13	maker-Nitab12-augustus-gene-930.6
maker-Nitab06-augustus-gene-1477.13	maker-Nitab04-augustus-gene-283.0
maker-Nitab01-augustus-gene-1849.2	maker-Nitab01-augustus-gene-1865.13
maker-Nitab08-pred_gff_Mikado_loci-gene-1338.0	maker-Nitab21-pred_gff_Mikado_loci-gene-608.2
maker-Nitab03-pred_gff_Mikado_loci-gene-343.3	maker-Nitab17-pred_gff_Mikado_loci-gene-542.1
maker-Nitab03-augustus-gene-130.1	maker-Nitab17-augustus-gene-769.7
maker-Nitab03-pred_gff_Mikado_loci-gene-647.4	maker-Nitab17-pred_gff_Mikado_loci-gene-637.11
maker-Nitab14-pred_gff_Mikado_loci-gene-34.0	maker-Nitab14-augustus-gene-71.7
maker-Nitab20-augustus-gene-552.0	maker-Nitab13-pred_gff_Mikado_loci-gene-758.3
maker-Nitab10-augustus-gene-148.4	maker-Nitab02-augustus-gene-114.9
maker-Nitab10-augustus-gene-234.2	maker-Nitab02-augustus-gene-180.12
maker-Nitab08-augustus-gene-1167.4	maker-Nitab21-augustus-gene-357.9
maker-Nitab06-augustus-gene-1446.30	maker-Nitab04-augustus-gene-384.17
maker-Nitab03-augustus-gene-347.7	maker-Nitab17-augustus-gene-1729.8
maker-Nitab08-pred_gff_Mikado_loci-gene-1648.8	maker-Nitab21-pred_gff_Mikado_loci-gene-945.1
maker-Nitab18-pred_gff_Mikado_loci-gene-995.5	maker-Nitab13-pred_gff_Mikado_loci-gene-546.0
maker-Nitab11-pred_gff_Mikado_loci-gene-262.6	maker-Nitab13-augustus-gene-1256.8
maker-Nitab20-pred_gff_Mikado_loci-gene-552.5	maker-Nitab13-pred_gff_Mikado_loci-gene-758.4
maker-Nitab03-pred_gff_Mikado_loci-gene-1568.3	maker-Nitab09-pred_gff_Mikado_loci-gene-516.1
maker-Nitab22-pred_gff_Mikado_loci-gene-1972.5	maker-Nitab19-augustus-gene-138.6
maker-Nitab10-augustus-gene-245.1	maker-Nitab02-augustus-gene-192.15
maker-Nitab11-pred_gff_Mikado_loci-gene-1094.3	maker-Nitab13-pred_gff_Mikado_loci-gene-310.8
maker-Nitab06-pred_gff_Mikado_loci-gene-1441.7	augustus-Nitab04-processed-gene-389.4
maker-Nitab07-pred_gff_Mikado_loci-gene-569.14	maker-Nitab19-pred_gff_Mikado_loci-gene-1360.10
maker-Nitab20-pred_gff_Mikado_loci-gene-864.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1060.11
maker-Nitab11-pred_gff_Mikado_loci-gene-390.3	maker-Nitab13-augustus-gene-1084.1
maker-Nitab03-pred_gff_Mikado_loci-gene-1606.3	maker-Nitab17-pred_gff_Mikado_loci-gene-1276.4
maker-Nitab23-pred_gff_Mikado_loci-gene-276.0	maker-Nitab23-augustus-gene-166.1
maker-Nitab22-augustus-gene-1708.1	maker-Nitab19-pred_gff_Mikado_loci-gene-351.1
maker-Nitab07-pred_gff_Mikado_loci-gene-612.5	maker-Nitab23-pred_gff_Mikado_loci-gene-497.12
maker-Nitab03-pred_gff_Mikado_loci-gene-625.1	maker-Nitab17-augustus-gene-949.21
maker-Nitab03-pred_gff_Mikado_loci-gene-1621.5	maker-Nitab03-augustus-gene-1684.2
maker-Nitab06-pred_gff_Mikado_loci-gene-1340.0	maker-Nitab04-pred_gff_Mikado_loci-gene-485.6
maker-Nitab16-augustus-gene-1448.2	maker-Nitab16-augustus-gene-1441.10
maker-Nitab06-augustus-gene-1326.4	maker-Nitab04-augustus-gene-494.28
maker-Nitab06-pred_gff_Mikado_loci-gene-540.1	maker-Nitab04-pred_gff_Mikado_loci-gene-896.6
maker-Nitab10-augustus-gene-329.2	maker-Nitab08-augustus-gene-114.1
maker-Nitab10-augustus-gene-1344.1	maker-Nitab02-pred_gff_Mikado_loci-gene-1145.36
maker-Nitab10-augustus-gene-1410.1	maker-Nitab02-pred_gff_Mikado_loci-gene-1209.0
maker-Nitab07-augustus-gene-586.10	maker-Nitab19-pred_gff_Mikado_loci-gene-1378.0
maker-Nitab11-augustus-gene-137.17	maker-Nitab11-augustus-gene-110.14
maker-Nitab20-augustus-gene-1326.11	maker-Nitab15-augustus-gene-116.9
maker-Nitab16-augustus-gene-44.12	maker-Nitab11-augustus-gene-65.32
maker-Nitab07-augustus-gene-1447.4	maker-Nitab14-pred_gff_Mikado_loci-gene-139.2
maker-Nitab01-pred_gff_Mikado_loci-gene-114.38	maker-Nitab23-augustus-gene-204.19
maker-Nitab07-augustus-gene-517.4	maker-Nitab19-pred_gff_Mikado_loci-gene-1318.26
maker-Nitab21-augustus-gene-662.6	maker-Nitab21-pred_gff_Mikado_loci-gene-756.19
maker-Nitab08-augustus-gene-595.0	maker-Nitab22-augustus-gene-543.15
maker-Nitab07-augustus-gene-1196.20	maker-Nitab14-augustus-gene-327.8
maker-Nitab16-augustus-gene-1291.1	maker-Nitab12-augustus-gene-900.4
maker-Nitab18-augustus-gene-394.2	maker-Nitab09-augustus-gene-901.11
maker-Nitab01-pred_gff_Mikado_loci-gene-538.43	maker-Nitab23-augustus-gene-600.3
maker-Nitab16-pred_gff_Mikado_loci-gene-452.16	augustus-Nitab12-processed-gene-527.7
maker-Nitab16-augustus-gene-92.8	maker-Nitab23-augustus-gene-1418.22
maker-Nitab20-augustus-gene-1079.0	maker-Nitab15-augustus-gene-267.3
maker-Nitab03-pred_gff_Mikado_loci-gene-690.8	maker-Nitab17-augustus-gene-1117.4
maker-Nitab18-pred_gff_Mikado_loci-gene-1159.0	maker-Nitab09-pred_gff_Mikado_loci-gene-245.5
maker-Nitab01-pred_gff_Mikado_loci-gene-267.0	maker-Nitab23-pred_gff_Mikado_loci-gene-406.2
maker-Nitab08-pred_gff_Mikado_loci-gene-348.8	maker-Nitab22-pred_gff_Mikado_loci-gene-225.3
augustus-Nitab03-processed-gene-1704.3	maker-Nitab17-pred_gff_Mikado_loci-gene-1252.26
maker-Nitab06-augustus-gene-1422.22	maker-Nitab04-pred_gff_Mikado_loci-gene-401.37
maker-Nitab05-pred_gff_Mikado_loci-gene-1119.9	maker-Nitab04-pred_gff_Mikado_loci-gene-1249.0
maker-Nitab13-augustus-gene-792.13	maker-Nitab13-augustus-gene-943.4
maker-Nitab03-pred_gff_Mikado_loci-gene-1565.49	maker-Nitab17-augustus-gene-1286.13
maker-Nitab07-augustus-gene-241.14	maker-Nitab19-augustus-gene-1004.25
maker-Nitab13-pred_gff_Mikado_loci-gene-1158.0	maker-Nitab13-augustus-gene-1193.2
augustus-Nitab22-processed-gene-1627.1	maker-Nitab19-pred_gff_Mikado_loci-gene-421.30
maker-Nitab20-augustus-gene-1400.0	maker-Nitab15-augustus-gene-55.7
maker-Nitab05-pred_gff_Mikado_loci-gene-1253.11	maker-Nitab17-pred_gff_Mikado_loci-gene-331.13
maker-Nitab18-pred_gff_Mikado_loci-gene-993.0	maker-Nitab09-pred_gff_Mikado_loci-gene-614.0
maker-Nitab07-augustus-gene-553.9	maker-Nitab19-augustus-gene-1325.9
maker-Nitab11-augustus-gene-1079.9	maker-Nitab13-pred_gff_Mikado_loci-gene-327.0
maker-Nitab11-pred_gff_Mikado_loci-gene-801.5	maker-Nitab04-pred_gff_Mikado_loci-gene-704.0
maker-Nitab20-pred_gff_Mikado_loci-gene-872.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1062.1
maker-Nitab11-pred_gff_Mikado_loci-gene-136.0	maker-Nitab14-augustus-gene-236.13
maker-Nitab03-pred_gff_Mikado_loci-gene-772.47	maker-Nitab17-pred_gff_Mikado_loci-gene-1752.0
maker-Nitab20-augustus-gene-754.9	maker-Nitab15-augustus-gene-392.2
maker-Nitab07-pred_gff_Mikado_loci-gene-763.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1496.3
maker-Nitab16-pred_gff_Mikado_loci-gene-1279.7	maker-Nitab12-pred_gff_Mikado_loci-gene-916.4
maker-Nitab08-augustus-gene-1653.9	maker-Nitab02-pred_gff_Mikado_loci-gene-1240.21
maker-Nitab08-augustus-gene-202.9	maker-Nitab22-augustus-gene-370.1
augustus-Nitab16-processed-gene-111.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1549.5
maker-Nitab20-augustus-gene-159.17	maker-Nitab24-augustus-gene-925.7
maker-Nitab16-pred_gff_Mikado_loci-gene-36.1	maker-Nitab23-pred_gff_Mikado_loci-gene-1364.26
maker-Nitab01-pred_gff_Mikado_loci-gene-1506.12	maker-Nitab23-pred_gff_Mikado_loci-gene-946.4
maker-Nitab16-pred_gff_Mikado_loci-gene-609.0	maker-Nitab13-pred_gff_Mikado_loci-gene-88.3
maker-Nitab06-pred_gff_Mikado_loci-gene-1795.8	maker-Nitab15-augustus-gene-124.5
maker-Nitab18-augustus-gene-376.0	maker-Nitab12-augustus-gene-274.6
maker-Nitab07-augustus-gene-547.1	maker-Nitab19-augustus-gene-1326.0
maker-Nitab06-augustus-gene-682.1	maker-Nitab04-augustus-gene-917.7
maker-Nitab01-pred_gff_Mikado_loci-gene-1851.16	maker-Nitab01-pred_gff_Mikado_loci-gene-1863.26
maker-Nitab06-pred_gff_Mikado_loci-gene-1316.10	maker-Nitab21-augustus-gene-363.0
maker-Nitab16-pred_gff_Mikado_loci-gene-1185.14	maker-Nitab12-pred_gff_Mikado_loci-gene-915.16
maker-Nitab05-augustus-gene-750.21	maker-Nitab15-pred_gff_Mikado_loci-gene-584.0
maker-Nitab03-augustus-gene-1318.6	maker-Nitab03-pred_gff_Mikado_loci-gene-1353.11
maker-Nitab10-pred_gff_Mikado_loci-gene-427.3	maker-Nitab02-pred_gff_Mikado_loci-gene-421.0
maker-Nitab07-pred_gff_Mikado_loci-gene-1215.8	maker-Nitab15-pred_gff_Mikado_loci-gene-7.18
maker-Nitab03-augustus-gene-691.4	maker-Nitab17-pred_gff_Mikado_loci-gene-1118.1
maker-Nitab01-pred_gff_Mikado_loci-gene-140.1	maker-Nitab23-pred_gff_Mikado_loci-gene-232.16
maker-Nitab05-augustus-gene-1603.3	maker-Nitab15-pred_gff_Mikado_loci-gene-1247.8
maker-Nitab05-pred_gff_Mikado_loci-gene-58.8	maker-Nitab24-augustus-gene-95.0
maker-Nitab01-augustus-gene-463.12	maker-Nitab23-augustus-gene-538.24
maker-Nitab03-augustus-gene-1722.19	maker-Nitab03-augustus-gene-1729.10
maker-Nitab01-pred_gff_Mikado_loci-gene-473.24	maker-Nitab23-pred_gff_Mikado_loci-gene-561.1
maker-Nitab16-augustus-gene-109.20	maker-Nitab23-pred_gff_Mikado_loci-gene-1405.1
maker-Nitab11-augustus-gene-445.11	augustus-Nitab13-processed-gene-1129.16
maker-Nitab11-augustus-gene-1367.9	maker-Nitab04-pred_gff_Mikado_loci-gene-686.0
maker-Nitab03-augustus-gene-1139.17	maker-Nitab17-pred_gff_Mikado_loci-gene-1559.7
maker-Nitab07-pred_gff_Mikado_loci-gene-367.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1173.13
maker-Nitab03-pred_gff_Mikado_loci-gene-822.21	maker-Nitab17-pred_gff_Mikado_loci-gene-1143.7
maker-Nitab16-pred_gff_Mikado_loci-gene-1235.7	augustus-Nitab12-processed-gene-884.5
maker-Nitab03-augustus-gene-341.3	maker-Nitab17-augustus-gene-544.0
maker-Nitab03-pred_gff_Mikado_loci-gene-1135.1	maker-Nitab17-pred_gff_Mikado_loci-gene-1562.0
maker-Nitab11-augustus-gene-141.3	maker-Nitab11-pred_gff_Mikado_loci-gene-113.0
maker-Nitab11-augustus-gene-2.9	maker-Nitab11-augustus-gene-3.5
maker-Nitab16-pred_gff_Mikado_loci-gene-22.2	maker-Nitab23-pred_gff_Mikado_loci-gene-1450.30
maker-Nitab01-pred_gff_Mikado_loci-gene-1369.0	maker-Nitab23-pred_gff_Mikado_loci-gene-790.11
maker-Nitab16-pred_gff_Mikado_loci-gene-1032.0	maker-Nitab12-pred_gff_Mikado_loci-gene-854.8
maker-Nitab20-pred_gff_Mikado_loci-gene-45.33	maker-Nitab24-pred_gff_Mikado_loci-gene-1044.1
maker-Nitab10-augustus-gene-1412.19	maker-Nitab02-pred_gff_Mikado_loci-gene-1210.1
maker-Nitab13-pred_gff_Mikado_loci-gene-1175.1	maker-Nitab13-pred_gff_Mikado_loci-gene-1200.12
maker-Nitab11-pred_gff_Mikado_loci-gene-578.13	maker-Nitab13-augustus-gene-1023.4
maker-Nitab05-augustus-gene-506.30	maker-Nitab02-augustus-gene-743.9
maker-Nitab17-augustus-gene-4.6	maker-Nitab17-augustus-gene-210.3
maker-Nitab03-pred_gff_Mikado_loci-gene-0.9	maker-Nitab17-augustus-gene-168.14
maker-Nitab03-pred_gff_Mikado_loci-gene-1281.0	maker-Nitab17-augustus-gene-1488.3
maker-Nitab20-augustus-gene-79.6	maker-Nitab24-augustus-gene-1012.0
maker-Nitab07-pred_gff_Mikado_loci-gene-1180.17	maker-Nitab14-pred_gff_Mikado_loci-gene-316.12
maker-Nitab16-augustus-gene-952.1	maker-Nitab12-pred_gff_Mikado_loci-gene-610.3
maker-Nitab20-augustus-gene-737.4	maker-Nitab24-pred_gff_Mikado_loci-gene-7.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1238.30	maker-Nitab04-augustus-gene-563.33
maker-Nitab10-augustus-gene-46.14	maker-Nitab02-pred_gff_Mikado_loci-gene-39.21
maker-Nitab20-pred_gff_Mikado_loci-gene-242.0	maker-Nitab24-augustus-gene-835.7
maker-Nitab11-pred_gff_Mikado_loci-gene-1394.9	maker-Nitab13-augustus-gene-72.11
maker-Nitab01-pred_gff_Mikado_loci-gene-1596.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1201.7
maker-Nitab06-pred_gff_Mikado_loci-gene-1913.22	maker-Nitab04-pred_gff_Mikado_loci-gene-262.5
maker-Nitab01-augustus-gene-779.0	maker-Nitab23-augustus-gene-888.14
maker-Nitab16-augustus-gene-1289.2	maker-Nitab12-pred_gff_Mikado_loci-gene-923.2
maker-Nitab22-pred_gff_Mikado_loci-gene-1146.0	maker-Nitab19-augustus-gene-733.7
maker-Nitab22-augustus-gene-1409.18	augustus-Nitab19-processed-gene-569.2
maker-Nitab06-augustus-gene-664.1	maker-Nitab04-augustus-gene-1146.8
maker-Nitab18-pred_gff_Mikado_loci-gene-1256.0	augustus-Nitab15-processed-gene-412.11
maker-Nitab16-augustus-gene-883.0	maker-Nitab12-pred_gff_Mikado_loci-gene-679.9
maker-Nitab22-augustus-gene-1408.0	maker-Nitab19-augustus-gene-566.0
maker-Nitab10-pred_gff_Mikado_loci-gene-1449.9	maker-Nitab12-pred_gff_Mikado_loci-gene-317.0
maker-Nitab03-augustus-gene-929.22	maker-Nitab17-augustus-gene-1730.2
maker-Nitab08-pred_gff_Mikado_loci-gene-553.49	maker-Nitab14-augustus-gene-493.7
maker-Nitab14-pred_gff_Mikado_loci-gene-49.13	maker-Nitab14-pred_gff_Mikado_loci-gene-231.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1425.24	maker-Nitab04-pred_gff_Mikado_loci-gene-396.7
maker-Nitab03-augustus-gene-1634.6	augustus-Nitab03-processed-gene-1671.6
