augustus-Nitab20-processed-gene-152.38	maker-Nitab19-augustus-gene-1209.0
maker-Nitab07-pred_gff_Mikado_loci-gene-272.2	maker-Nitab07-pred_gff_Mikado_loci-gene-251.0
maker-Nitab07-augustus-gene-45.44	augustus-Nitab19-processed-gene-784.41
maker-Nitab09-pred_gff_Mikado_loci-gene-36.7	maker-Nitab18-pred_gff_Mikado_loci-gene-1476.0
maker-Nitab05-pred_gff_Mikado_loci-gene-1266.19	maker-Nitab24-pred_gff_Mikado_loci-gene-8.9
maker-Nitab07-pred_gff_Mikado_loci-gene-738.0	augustus-Nitab19-processed-gene-1447.10
maker-Nitab11-augustus-gene-1181.7	maker-Nitab13-augustus-gene-267.10
maker-Nitab03-augustus-gene-1733.18	augustus-Nitab17-processed-gene-1220.3
maker-Nitab08-augustus-gene-1724.20	maker-Nitab22-augustus-gene-42.16
maker-Nitab03-augustus-gene-1715.60	maker-Nitab17-augustus-gene-1236.6
maker-Nitab03-augustus-gene-1620.32	maker-Nitab03-pred_gff_Mikado_loci-gene-1689.0
maker-Nitab07-augustus-gene-1535.1	maker-Nitab14-pred_gff_Mikado_loci-gene-68.0
maker-Nitab05-augustus-gene-396.23	maker-Nitab02-augustus-gene-240.8
maker-Nitab17-pred_gff_Mikado_loci-gene-996.8	augustus-Nitab14-processed-gene-991.6
maker-Nitab11-pred_gff_Mikado_loci-gene-1439.7	maker-Nitab19-pred_gff_Mikado_loci-gene-1417.8
maker-Nitab06-pred_gff_Mikado_loci-gene-1781.1	maker-Nitab22-augustus-gene-142.5
maker-Nitab20-pred_gff_Mikado_loci-gene-1245.0	maker-Nitab15-pred_gff_Mikado_loci-gene-166.20
maker-Nitab06-augustus-gene-1380.8	maker-Nitab04-pred_gff_Mikado_loci-gene-437.13
maker-Nitab05-augustus-gene-148.4	maker-Nitab19-augustus-gene-867.32
maker-Nitab08-augustus-gene-33.0	maker-Nitab22-pred_gff_Mikado_loci-gene-390.15
maker-Nitab16-augustus-gene-1307.8	maker-Nitab12-pred_gff_Mikado_loci-gene-1011.2
maker-Nitab03-augustus-gene-610.33	maker-Nitab17-augustus-gene-968.16
maker-Nitab07-pred_gff_Mikado_loci-gene-220.2	maker-Nitab06-pred_gff_Mikado_loci-gene-1187.0
maker-Nitab20-pred_gff_Mikado_loci-gene-904.9	maker-Nitab12-pred_gff_Mikado_loci-gene-1029.1
maker-Nitab01-pred_gff_Mikado_loci-gene-180.24	maker-Nitab23-augustus-gene-320.15
maker-Nitab05-augustus-gene-152.1	maker-Nitab24-pred_gff_Mikado_loci-gene-340.1
maker-Nitab08-augustus-gene-249.22	maker-Nitab22-augustus-gene-20.21
maker-Nitab16-augustus-gene-443.9	maker-Nitab12-augustus-gene-547.0
maker-Nitab01-augustus-gene-541.2	augustus-Nitab23-processed-gene-602.4
maker-Nitab07-augustus-gene-354.15	maker-Nitab19-augustus-gene-1163.29
maker-Nitab03-augustus-gene-11.0	maker-Nitab17-augustus-gene-243.6
maker-Nitab05-augustus-gene-386.3	maker-Nitab24-pred_gff_Mikado_loci-gene-181.0
maker-Nitab08-pred_gff_Mikado_loci-gene-1070.11	maker-Nitab04-augustus-gene-346.0
maker-Nitab06-augustus-gene-585.1	maker-Nitab04-augustus-gene-832.12
maker-Nitab16-augustus-gene-3.5	maker-Nitab15-augustus-gene-1253.1
maker-Nitab16-pred_gff_Mikado_loci-gene-63.0	augustus-Nitab23-processed-gene-1342.3
maker-Nitab17-augustus-gene-58.7	maker-Nitab17-augustus-gene-190.4
maker-Nitab08-augustus-gene-204.8	maker-Nitab22-augustus-gene-47.5
maker-Nitab22-augustus-gene-1457.10	augustus-Nitab17-processed-gene-1587.3
maker-Nitab18-augustus-gene-1328.1	maker-Nitab09-augustus-gene-147.0
maker-Nitab07-augustus-gene-939.6	maker-Nitab14-pred_gff_Mikado_loci-gene-514.0
maker-Nitab08-augustus-gene-1144.5	augustus-Nitab22-processed-gene-793.2
augustus-Nitab20-processed-gene-305.0	augustus-Nitab24-processed-gene-494.2
maker-Nitab12-augustus-gene-1241.16	maker-Nitab13-augustus-gene-650.0
augustus-Nitab06-processed-gene-344.2	maker-Nitab04-augustus-gene-1069.0
maker-Nitab10-augustus-gene-773.1	maker-Nitab02-pred_gff_Mikado_loci-gene-718.4
augustus-Nitab05-processed-gene-234.30	maker-Nitab02-pred_gff_Mikado_loci-gene-146.50
maker-Nitab03-augustus-gene-1398.4	maker-Nitab17-pred_gff_Mikado_loci-gene-1455.12
maker-Nitab16-pred_gff_Mikado_loci-gene-352.10	maker-Nitab02-pred_gff_Mikado_loci-gene-679.0
augustus-Nitab22-processed-gene-1790.24	maker-Nitab19-pred_gff_Mikado_loci-gene-294.0
maker-Nitab22-augustus-gene-2117.8	maker-Nitab19-pred_gff_Mikado_loci-gene-11.20
maker-Nitab03-pred_gff_Mikado_loci-gene-725.10	maker-Nitab17-pred_gff_Mikado_loci-gene-1140.7
maker-Nitab20-augustus-gene-1266.14	maker-Nitab15-augustus-gene-143.13
maker-Nitab11-augustus-gene-1452.16	maker-Nitab13-augustus-gene-7.37
maker-Nitab16-pred_gff_Mikado_loci-gene-895.9	maker-Nitab12-pred_gff_Mikado_loci-gene-671.13
maker-Nitab18-augustus-gene-1025.2	maker-Nitab04-pred_gff_Mikado_loci-gene-134.3
maker-Nitab06-augustus-gene-1455.0	maker-Nitab04-pred_gff_Mikado_loci-gene-373.11
maker-Nitab06-pred_gff_Mikado_loci-gene-1838.0	maker-Nitab04-pred_gff_Mikado_loci-gene-187.1
maker-Nitab01-pred_gff_Mikado_loci-gene-1786.0	maker-Nitab02-augustus-gene-1037.5
maker-Nitab18-augustus-gene-958.1	maker-Nitab09-augustus-gene-295.4
maker-Nitab20-pred_gff_Mikado_loci-gene-852.0	maker-Nitab16-augustus-gene-1439.6
maker-Nitab01-augustus-gene-679.0	maker-Nitab23-pred_gff_Mikado_loci-gene-1035.10
maker-Nitab10-augustus-gene-31.9	maker-Nitab02-augustus-gene-21.0
maker-Nitab21-pred_gff_Mikado_loci-gene-264.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1183.5
maker-Nitab10-augustus-gene-1403.0	augustus-Nitab02-processed-gene-1205.29
maker-Nitab03-augustus-gene-875.4	maker-Nitab17-augustus-gene-1172.3
maker-Nitab07-augustus-gene-432.18	maker-Nitab19-augustus-gene-1242.9
maker-Nitab11-augustus-gene-651.2	maker-Nitab13-pred_gff_Mikado_loci-gene-958.11
maker-Nitab13-augustus-gene-791.10	maker-Nitab04-augustus-gene-721.20
maker-Nitab16-pred_gff_Mikado_loci-gene-776.3	maker-Nitab12-pred_gff_Mikado_loci-gene-770.0
maker-Nitab01-pred_gff_Mikado_loci-gene-126.1	maker-Nitab23-pred_gff_Mikado_loci-gene-208.1
maker-Nitab01-augustus-gene-1925.6	maker-Nitab01-pred_gff_Mikado_loci-gene-1935.0
maker-Nitab03-pred_gff_Mikado_loci-gene-30.25	maker-Nitab14-augustus-gene-167.13
augustus-Nitab07-processed-gene-410.16	maker-Nitab19-augustus-gene-1196.12
maker-Nitab11-pred_gff_Mikado_loci-gene-833.4	maker-Nitab13-pred_gff_Mikado_loci-gene-689.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1147.1	maker-Nitab04-augustus-gene-600.2
maker-Nitab01-augustus-gene-1804.0	maker-Nitab12-augustus-gene-61.0
maker-Nitab22-augustus-gene-1314.0	maker-Nitab19-augustus-gene-503.3
maker-Nitab05-augustus-gene-231.9	maker-Nitab24-augustus-gene-280.8
maker-Nitab07-augustus-gene-405.1	maker-Nitab19-augustus-gene-1189.2
maker-Nitab06-pred_gff_Mikado_loci-gene-1135.10	maker-Nitab09-augustus-gene-828.19
augustus-Nitab08-processed-gene-1579.14	maker-Nitab21-pred_gff_Mikado_loci-gene-885.0
maker-Nitab16-augustus-gene-1155.0	maker-Nitab12-pred_gff_Mikado_loci-gene-998.8
maker-Nitab11-augustus-gene-625.32	maker-Nitab13-augustus-gene-986.20
maker-Nitab06-pred_gff_Mikado_loci-gene-1412.1	maker-Nitab04-augustus-gene-415.5
maker-Nitab09-augustus-gene-99.12	maker-Nitab18-augustus-gene-1423.8
augustus-Nitab20-processed-gene-44.32	augustus-Nitab24-processed-gene-1047.6
maker-Nitab06-augustus-gene-1012.23	maker-Nitab04-augustus-gene-689.29
maker-Nitab05-augustus-gene-545.0	maker-Nitab19-augustus-gene-105.7
maker-Nitab22-augustus-gene-2117.1	maker-Nitab23-augustus-gene-536.12
maker-Nitab22-pred_gff_Mikado_loci-gene-2127.0	augustus-Nitab09-processed-gene-908.9
maker-Nitab20-augustus-gene-1105.0	maker-Nitab15-pred_gff_Mikado_loci-gene-264.6
maker-Nitab06-augustus-gene-1025.5	maker-Nitab04-pred_gff_Mikado_loci-gene-684.58
maker-Nitab07-augustus-gene-1301.26	maker-Nitab07-augustus-gene-1438.10
maker-Nitab06-augustus-gene-1156.6	maker-Nitab04-pred_gff_Mikado_loci-gene-605.6
maker-Nitab06-augustus-gene-828.2	maker-Nitab04-augustus-gene-765.1
maker-Nitab11-augustus-gene-986.8	maker-Nitab02-augustus-gene-1252.9
maker-Nitab11-pred_gff_Mikado_loci-gene-1426.23	maker-Nitab14-augustus-gene-94.7
maker-Nitab16-augustus-gene-888.3	maker-Nitab12-augustus-gene-673.5
maker-Nitab06-pred_gff_Mikado_loci-gene-1866.0	maker-Nitab04-pred_gff_Mikado_loci-gene-228.14
maker-Nitab11-pred_gff_Mikado_loci-gene-1053.0	maker-Nitab13-augustus-gene-803.13
maker-Nitab01-augustus-gene-184.0	maker-Nitab07-pred_gff_Mikado_loci-gene-207.34
maker-Nitab17-pred_gff_Mikado_loci-gene-356.5	augustus-Nitab17-processed-gene-596.6
maker-Nitab05-augustus-gene-1356.12	maker-Nitab15-augustus-gene-1018.13
maker-Nitab01-augustus-gene-199.0	augustus-Nitab23-processed-gene-353.19
maker-Nitab03-augustus-gene-522.8	maker-Nitab17-augustus-gene-424.3
maker-Nitab06-pred_gff_Mikado_loci-gene-1828.11	maker-Nitab04-pred_gff_Mikado_loci-gene-182.1
maker-Nitab06-augustus-gene-743.4	maker-Nitab13-pred_gff_Mikado_loci-gene-98.8
augustus-Nitab22-processed-gene-329.2	augustus-Nitab22-processed-gene-261.0
maker-Nitab10-augustus-gene-1060.8	maker-Nitab02-augustus-gene-981.22
maker-Nitab06-augustus-gene-1065.1	maker-Nitab04-pred_gff_Mikado_loci-gene-653.3
augustus-Nitab16-processed-gene-44.14	maker-Nitab23-augustus-gene-1358.6
maker-Nitab07-pred_gff_Mikado_loci-gene-169.55	maker-Nitab19-augustus-gene-1039.16
maker-Nitab07-pred_gff_Mikado_loci-gene-66.33	maker-Nitab19-augustus-gene-1354.17
maker-Nitab07-augustus-gene-1410.5	augustus-Nitab14-processed-gene-153.14
maker-Nitab01-augustus-gene-238.10	maker-Nitab23-augustus-gene-391.4
maker-Nitab05-augustus-gene-1153.5	maker-Nitab15-augustus-gene-682.5
maker-Nitab03-augustus-gene-1148.1	maker-Nitab17-augustus-gene-1552.8
augustus-Nitab03-processed-gene-1248.0	maker-Nitab23-augustus-gene-105.9
maker-Nitab06-augustus-gene-1725.6	maker-Nitab15-augustus-gene-152.2
maker-Nitab16-pred_gff_Mikado_loci-gene-1378.7	maker-Nitab17-augustus-gene-1065.6
maker-Nitab01-augustus-gene-316.7	maker-Nitab23-pred_gff_Mikado_loci-gene-461.4
maker-Nitab10-augustus-gene-192.5	maker-Nitab02-augustus-gene-147.4
maker-Nitab01-pred_gff_Mikado_loci-gene-114.38	maker-Nitab23-augustus-gene-204.19
maker-Nitab05-augustus-gene-1147.3	maker-Nitab15-augustus-gene-687.0
maker-Nitab09-pred_gff_Mikado_loci-gene-66.19	maker-Nitab18-pred_gff_Mikado_loci-gene-1435.5
maker-Nitab11-augustus-gene-1354.5	maker-Nitab13-pred_gff_Mikado_loci-gene-1122.1
maker-Nitab20-pred_gff_Mikado_loci-gene-1131.0	maker-Nitab23-augustus-gene-207.10
maker-Nitab05-augustus-gene-937.1	maker-Nitab18-augustus-gene-332.22
maker-Nitab06-augustus-gene-1313.13	maker-Nitab04-augustus-gene-500.6
maker-Nitab05-augustus-gene-926.19	maker-Nitab19-augustus-gene-278.0
augustus-Nitab22-processed-gene-1816.2	maker-Nitab19-augustus-gene-277.7
maker-Nitab07-augustus-gene-1409.11	maker-Nitab09-pred_gff_Mikado_loci-gene-1064.2
augustus-Nitab21-processed-gene-129.8	maker-Nitab14-pred_gff_Mikado_loci-gene-222.18
maker-Nitab08-pred_gff_Mikado_loci-gene-55.17	maker-Nitab04-pred_gff_Mikado_loci-gene-99.2
maker-Nitab16-augustus-gene-1427.14	maker-Nitab12-pred_gff_Mikado_loci-gene-1116.19
maker-Nitab01-pred_gff_Mikado_loci-gene-428.8	maker-Nitab23-augustus-gene-517.0
maker-Nitab06-augustus-gene-1670.0	maker-Nitab04-augustus-gene-79.0
maker-Nitab11-pred_gff_Mikado_loci-gene-1256.0	maker-Nitab13-pred_gff_Mikado_loci-gene-203.5
maker-Nitab16-pred_gff_Mikado_loci-gene-357.13	maker-Nitab12-pred_gff_Mikado_loci-gene-201.0
maker-Nitab06-augustus-gene-1338.7	augustus-Nitab04-processed-gene-486.28
maker-Nitab22-augustus-gene-1455.1	maker-Nitab19-augustus-gene-574.12
maker-Nitab08-pred_gff_Mikado_loci-gene-1095.8	maker-Nitab22-augustus-gene-771.0
maker-Nitab08-augustus-gene-146.2	maker-Nitab04-pred_gff_Mikado_loci-gene-228.15
maker-Nitab05-augustus-gene-94.10	augustus-Nitab24-processed-gene-385.3
maker-Nitab01-pred_gff_Mikado_loci-gene-1460.9	maker-Nitab23-pred_gff_Mikado_loci-gene-951.0
maker-Nitab03-augustus-gene-1423.0	maker-Nitab17-pred_gff_Mikado_loci-gene-1434.8
maker-Nitab08-pred_gff_Mikado_loci-gene-232.11	maker-Nitab22-augustus-gene-31.7
maker-Nitab07-augustus-gene-194.14	maker-Nitab19-augustus-gene-1055.11
maker-Nitab11-pred_gff_Mikado_loci-gene-349.2	maker-Nitab19-augustus-gene-840.8
maker-Nitab03-pred_gff_Mikado_loci-gene-991.0	maker-Nitab14-augustus-gene-976.16
maker-Nitab11-augustus-gene-53.14	maker-Nitab13-augustus-gene-1347.2
maker-Nitab18-augustus-gene-934.8	maker-Nitab12-pred_gff_Mikado_loci-gene-1054.7
maker-Nitab01-augustus-gene-496.12	maker-Nitab23-augustus-gene-578.3
maker-Nitab22-pred_gff_Mikado_loci-gene-2117.15	maker-Nitab21-pred_gff_Mikado_loci-gene-963.18
maker-Nitab08-augustus-gene-1474.4	maker-Nitab02-augustus-gene-829.8
maker-Nitab05-augustus-gene-1279.2	maker-Nitab15-pred_gff_Mikado_loci-gene-966.10
maker-Nitab06-augustus-gene-1594.2	maker-Nitab04-augustus-gene-45.9
maker-Nitab17-pred_gff_Mikado_loci-gene-68.0	maker-Nitab19-augustus-gene-457.16
maker-Nitab01-pred_gff_Mikado_loci-gene-926.12	maker-Nitab23-augustus-gene-774.6
maker-Nitab01-pred_gff_Mikado_loci-gene-863.0	maker-Nitab04-augustus-gene-1000.0
maker-Nitab01-augustus-gene-33.17	maker-Nitab23-pred_gff_Mikado_loci-gene-92.6
maker-Nitab20-augustus-gene-856.6	maker-Nitab17-augustus-gene-1054.17
augustus-Nitab08-processed-gene-553.7	maker-Nitab22-pred_gff_Mikado_loci-gene-487.7
maker-Nitab11-augustus-gene-368.10	maker-Nitab13-augustus-gene-1108.11
maker-Nitab08-pred_gff_Mikado_loci-gene-139.0	maker-Nitab22-pred_gff_Mikado_loci-gene-113.6
maker-Nitab18-augustus-gene-954.2	maker-Nitab09-augustus-gene-294.5
maker-Nitab06-pred_gff_Mikado_loci-gene-1779.6	maker-Nitab04-pred_gff_Mikado_loci-gene-152.8
maker-Nitab10-pred_gff_Mikado_loci-gene-279.10	maker-Nitab10-augustus-gene-260.8
maker-Nitab10-augustus-gene-724.1	maker-Nitab19-pred_gff_Mikado_loci-gene-1358.6
maker-Nitab06-pred_gff_Mikado_loci-gene-419.0	maker-Nitab04-augustus-gene-1023.3
maker-Nitab16-augustus-gene-403.1	maker-Nitab24-augustus-gene-993.14
maker-Nitab06-pred_gff_Mikado_loci-gene-1467.1	maker-Nitab04-augustus-gene-293.3
maker-Nitab03-pred_gff_Mikado_loci-gene-689.26	maker-Nitab17-pred_gff_Mikado_loci-gene-1116.6
maker-Nitab21-augustus-gene-29.5	maker-Nitab14-pred_gff_Mikado_loci-gene-1086.1
maker-Nitab01-augustus-gene-902.5	maker-Nitab23-augustus-gene-729.14
maker-Nitab22-pred_gff_Mikado_loci-gene-1390.2	maker-Nitab04-augustus-gene-69.3
maker-Nitab01-augustus-gene-1.10	augustus-Nitab23-processed-gene-29.13
maker-Nitab01-augustus-gene-1562.0	maker-Nitab19-augustus-gene-993.24
maker-Nitab17-augustus-gene-895.13	maker-Nitab17-pred_gff_Mikado_loci-gene-1661.18
maker-Nitab05-augustus-gene-762.6	maker-Nitab24-augustus-gene-603.6
maker-Nitab01-pred_gff_Mikado_loci-gene-1556.0	maker-Nitab19-pred_gff_Mikado_loci-gene-1452.6
maker-Nitab20-augustus-gene-801.6	maker-Nitab15-augustus-gene-362.12
maker-Nitab05-pred_gff_Mikado_loci-gene-236.1	maker-Nitab24-augustus-gene-181.3
maker-Nitab03-pred_gff_Mikado_loci-gene-17.6	maker-Nitab17-pred_gff_Mikado_loci-gene-248.2
maker-Nitab08-augustus-gene-1010.1	maker-Nitab22-pred_gff_Mikado_loci-gene-576.2
maker-Nitab07-pred_gff_Mikado_loci-gene-343.9	maker-Nitab15-augustus-gene-476.6
maker-Nitab20-pred_gff_Mikado_loci-gene-1439.2	maker-Nitab13-pred_gff_Mikado_loci-gene-71.1
augustus-Nitab01-processed-gene-90.6	maker-Nitab15-augustus-gene-1219.2
maker-Nitab01-augustus-gene-1786.10	maker-Nitab23-augustus-gene-1312.5
maker-Nitab18-augustus-gene-534.11	maker-Nitab09-augustus-gene-795.0
maker-Nitab08-augustus-gene-1059.1	maker-Nitab04-pred_gff_Mikado_loci-gene-314.12
maker-Nitab16-pred_gff_Mikado_loci-gene-797.10	maker-Nitab12-pred_gff_Mikado_loci-gene-752.14
maker-Nitab07-augustus-gene-69.0	maker-Nitab19-augustus-gene-818.8
maker-Nitab05-augustus-gene-137.10	maker-Nitab19-pred_gff_Mikado_loci-gene-851.1
augustus-Nitab01-processed-gene-61.3	maker-Nitab15-augustus-gene-1227.2
maker-Nitab10-augustus-gene-710.1	maker-Nitab19-augustus-gene-1333.18
maker-Nitab11-augustus-gene-1367.11	maker-Nitab21-augustus-gene-1046.3
maker-Nitab08-augustus-gene-572.1	maker-Nitab22-pred_gff_Mikado_loci-gene-527.10
maker-Nitab01-augustus-gene-1849.2	maker-Nitab01-augustus-gene-1865.13
maker-Nitab08-pred_gff_Mikado_loci-gene-1313.8	augustus-Nitab23-processed-gene-1046.3
maker-Nitab08-pred_gff_Mikado_loci-gene-1167.15	maker-Nitab21-pred_gff_Mikado_loci-gene-357.4
maker-Nitab22-augustus-gene-1715.1	maker-Nitab19-augustus-gene-355.0
maker-Nitab03-augustus-gene-604.5	maker-Nitab17-pred_gff_Mikado_loci-gene-972.2
maker-Nitab05-augustus-gene-473.3	maker-Nitab15-augustus-gene-530.4
maker-Nitab01-augustus-gene-668.16	maker-Nitab23-pred_gff_Mikado_loci-gene-669.5
maker-Nitab03-augustus-gene-1461.14	maker-Nitab17-augustus-gene-1419.0
maker-Nitab06-augustus-gene-1720.1	maker-Nitab15-augustus-gene-150.8
augustus-Nitab16-processed-gene-609.5	maker-Nitab13-pred_gff_Mikado_loci-gene-88.1
maker-Nitab01-augustus-gene-1670.5	maker-Nitab23-augustus-gene-1247.6
maker-Nitab20-augustus-gene-1048.1	maker-Nitab15-augustus-gene-284.2
maker-Nitab05-augustus-gene-859.2	maker-Nitab24-pred_gff_Mikado_loci-gene-57.0
maker-Nitab06-pred_gff_Mikado_loci-gene-1424.1	maker-Nitab04-pred_gff_Mikado_loci-gene-399.0
maker-Nitab05-augustus-gene-1066.4	augustus-Nitab19-processed-gene-1043.3
maker-Nitab17-pred_gff_Mikado_loci-gene-900.1	maker-Nitab17-augustus-gene-1638.8
maker-Nitab03-augustus-gene-188.1	maker-Nitab15-augustus-gene-1027.8
maker-Nitab06-pred_gff_Mikado_loci-gene-1382.1	maker-Nitab19-pred_gff_Mikado_loci-gene-836.7
maker-Nitab06-augustus-gene-1668.3	maker-Nitab04-augustus-gene-80.30
maker-Nitab06-pred_gff_Mikado_loci-gene-1539.1	maker-Nitab04-pred_gff_Mikado_loci-gene-328.0
maker-Nitab22-augustus-gene-1586.17	maker-Nitab19-augustus-gene-460.9
maker-Nitab22-augustus-gene-2137.1	maker-Nitab23-augustus-gene-643.0
augustus-Nitab06-processed-gene-917.17	augustus-Nitab24-processed-gene-358.0
maker-Nitab09-augustus-gene-14.17	augustus-Nitab18-processed-gene-1490.19
maker-Nitab10-augustus-gene-168.6	maker-Nitab17-pred_gff_Mikado_loci-gene-689.0
maker-Nitab08-pred_gff_Mikado_loci-gene-1076.4	maker-Nitab22-augustus-gene-700.1
maker-Nitab05-pred_gff_Mikado_loci-gene-492.0	augustus-Nitab15-processed-gene-561.8
augustus-Nitab21-processed-gene-103.1	maker-Nitab14-pred_gff_Mikado_loci-gene-1043.8
maker-Nitab16-augustus-gene-243.4	augustus-Nitab12-processed-gene-101.6
maker-Nitab06-pred_gff_Mikado_loci-gene-1296.5	maker-Nitab23-augustus-gene-39.7
maker-Nitab22-pred_gff_Mikado_loci-gene-1480.3	augustus-Nitab22-processed-gene-30.7
augustus-Nitab16-processed-gene-1339.4	augustus-Nitab12-processed-gene-1040.16
augustus-Nitab11-processed-gene-3.13	augustus-Nitab11-processed-gene-70.3
augustus-Nitab10-processed-gene-1140.7	maker-Nitab02-augustus-gene-918.0
maker-Nitab05-augustus-gene-1152.7	maker-Nitab04-pred_gff_Mikado_loci-gene-934.1
maker-Nitab18-augustus-gene-779.2	maker-Nitab06-augustus-gene-1522.16
maker-Nitab06-pred_gff_Mikado_loci-gene-1647.1	maker-Nitab22-pred_gff_Mikado_loci-gene-370.17
